Folder Path,Original Name,View Link,Direct Image Link
dress images/VN,06.jpg,https://drive.google.com/file/d/1UY9G02Li-nG5MfA3k-hcLDDKXr22GT5c/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1UY9G02Li-nG5MfA3k-hcLDDKXr22GT5c
dress images/VN,05.jpg,https://drive.google.com/file/d/1pGlaFB2kpJKvP1a3XEVcauPyeLXRJrFv/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1pGlaFB2kpJKvP1a3XEVcauPyeLXRJrFv
dress images/VN,04.jpg,https://drive.google.com/file/d/1XODGiKRw6CBZd9jmyUC-AivhK8uHuxRf/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1XODGiKRw6CBZd9jmyUC-AivhK8uHuxRf
dress images/VN,03.jpg,https://drive.google.com/file/d/1sjItZutBbiQzlfCt9xj0QOwCgveLI0aw/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1sjItZutBbiQzlfCt9xj0QOwCgveLI0aw
dress images/VN,02.jpg,https://drive.google.com/file/d/1cVY9qIKRIZCpwt-bKA_Lf_VdOtJSXB8j/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1cVY9qIKRIZCpwt-bKA_Lf_VdOtJSXB8j
dress images/VN,01.jpg,https://drive.google.com/file/d/15vMvmDSdfzJPQEwgoxSHn_HDj9OHcgzU/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=15vMvmDSdfzJPQEwgoxSHn_HDj9OHcgzU
dress images/M,06.jpg,https://drive.google.com/file/d/1X3ivZ50OaLANo6cQwEJEXWbDRm9Qscko/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1X3ivZ50OaLANo6cQwEJEXWbDRm9Qscko
dress images/M,05.jpg,https://drive.google.com/file/d/1DXDQs831B8fc8vYOFipsucOGDGuODI3y/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1DXDQs831B8fc8vYOFipsucOGDGuODI3y
dress images/M,04.jpg,https://drive.google.com/file/d/1QPJ2iAeQFDF6ccdr9UWVB90mZtQ2gOet/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1QPJ2iAeQFDF6ccdr9UWVB90mZtQ2gOet
dress images/M,03.jpg,https://drive.google.com/file/d/1iwd3r0f13oCHwvSt8WaPgdHJsQPXXRWD/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1iwd3r0f13oCHwvSt8WaPgdHJsQPXXRWD
dress images/M,02.jpg,https://drive.google.com/file/d/1_RFBD3eDtwol_kWqjKV2ld2SDbYqFdWz/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1_RFBD3eDtwol_kWqjKV2ld2SDbYqFdWz
dress images/M,01.jpg,https://drive.google.com/file/d/1I5J9PoK6bXzQijsu8whZfiM5x8LJ4b6x/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1I5J9PoK6bXzQijsu8whZfiM5x8LJ4b6x
dress images/H,03.jpg,https://drive.google.com/file/d/1k61bnpC9Ta31u1-TnD-TcRdIZzZ1hnKv/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1k61bnpC9Ta31u1-TnD-TcRdIZzZ1hnKv
dress images/H,02.jpg,https://drive.google.com/file/d/1zqOwEnSxFir8fslCsbxjS_8_wzTx3WGF/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1zqOwEnSxFir8fslCsbxjS_8_wzTx3WGF
dress images/H,01.jpg,https://drive.google.com/file/d/1oML4J4_Xl9XseygR8NoOgb63e3fzO77-/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1oML4J4_Xl9XseygR8NoOgb63e3fzO77-
dress images/G,19.jpg,https://drive.google.com/file/d/1D6FMbzD3Ne1HdIbvYCwcNOEko_V-5CgW/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1D6FMbzD3Ne1HdIbvYCwcNOEko_V-5CgW
dress images/G,18.jpg,https://drive.google.com/file/d/1dF-OFNJ_al86j1HvBsvadpUPV8biMvnz/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1dF-OFNJ_al86j1HvBsvadpUPV8biMvnz
dress images/G,17.jpg,https://drive.google.com/file/d/1RmmG8-0A2oGbICv4Ct_iTuvU-TZrtrak/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1RmmG8-0A2oGbICv4Ct_iTuvU-TZrtrak
dress images/G,16.jpg,https://drive.google.com/file/d/1RcVKHwiZKyxfMmwOCWRuSGDzMg9isxwE/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1RcVKHwiZKyxfMmwOCWRuSGDzMg9isxwE
dress images/G,15.jpg,https://drive.google.com/file/d/11-3uL8tTPokXLiUgny-dl3T3QyxD94wd/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=11-3uL8tTPokXLiUgny-dl3T3QyxD94wd
dress images/G,14.jpg,https://drive.google.com/file/d/1JmCjAPuJqShSq11xA4WNa5waD0DxReRA/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1JmCjAPuJqShSq11xA4WNa5waD0DxReRA
dress images/G,13.jpg,https://drive.google.com/file/d/19aqNj0P2ckcUE4NkEPQLYwpIUPwz1v7M/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=19aqNj0P2ckcUE4NkEPQLYwpIUPwz1v7M
dress images/G,12.jpg,https://drive.google.com/file/d/19WmDJtSQBH2TW9e8DI6NBoBcscjtHJhk/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=19WmDJtSQBH2TW9e8DI6NBoBcscjtHJhk
dress images/G,11.jpg,https://drive.google.com/file/d/1LUN8SQYox7RahCMoLcK4Nn3MgApGCb54/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1LUN8SQYox7RahCMoLcK4Nn3MgApGCb54
dress images/G,10.jpg,https://drive.google.com/file/d/1FckGOlwRvL-TEXH0c8Lx5W1vYvDm0TlV/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1FckGOlwRvL-TEXH0c8Lx5W1vYvDm0TlV
dress images/G,09.jpg,https://drive.google.com/file/d/13HB156bbJhNC5qAzSZdzobaBbKUAg6zK/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=13HB156bbJhNC5qAzSZdzobaBbKUAg6zK
dress images/G,08.jpg,https://drive.google.com/file/d/1Z7LIgc5REUMfj5QMvS0-FkEUl40qcy6H/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1Z7LIgc5REUMfj5QMvS0-FkEUl40qcy6H
dress images/G,07.jpg,https://drive.google.com/file/d/1Xmu3drLZzAayUUPfli4xyFPpDcm3NhPB/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1Xmu3drLZzAayUUPfli4xyFPpDcm3NhPB
dress images/G,06.jpg,https://drive.google.com/file/d/1UyVwZcjDXmiXNNcfI3qvwTMvLW1W5HGr/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1UyVwZcjDXmiXNNcfI3qvwTMvLW1W5HGr
dress images/G,05.jpg,https://drive.google.com/file/d/1I2l-kte1X9g0T9unozry93C2r3yS-5-C/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1I2l-kte1X9g0T9unozry93C2r3yS-5-C
dress images/G,04.jpg,https://drive.google.com/file/d/11uwNIMrAQPWnvEFAx0lOi3gMJ-2ZljTc/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=11uwNIMrAQPWnvEFAx0lOi3gMJ-2ZljTc
dress images/G,03.jpg,https://drive.google.com/file/d/1UTiAzcDzXpwNc84LXm-hVg4XE57KIdRk/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1UTiAzcDzXpwNc84LXm-hVg4XE57KIdRk
dress images/G,02.jpg,https://drive.google.com/file/d/1fPmZ1hXkkplREZ4BDHJtF_7-rNyWtf8N/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1fPmZ1hXkkplREZ4BDHJtF_7-rNyWtf8N
dress images/G,01.jpg,https://drive.google.com/file/d/1mxeRcftHwISJck08vaiXpgFTtdtLPp79/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1mxeRcftHwISJck08vaiXpgFTtdtLPp79
dress images/HN,16.jpg,https://drive.google.com/file/d/1snTxaVgFKOLsOEnuiFpB4IO4KGU9nwxM/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1snTxaVgFKOLsOEnuiFpB4IO4KGU9nwxM
dress images/HN,15.jpg,https://drive.google.com/file/d/1vqg9nxyHVIVtfsLpkAADfOx6VbPCMa0_/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1vqg9nxyHVIVtfsLpkAADfOx6VbPCMa0_
dress images/HN,14.jpg,https://drive.google.com/file/d/122qhfWsuwiV-lo9zg7yLYCbljZJemN_a/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=122qhfWsuwiV-lo9zg7yLYCbljZJemN_a
dress images/HN,13.jpg,https://drive.google.com/file/d/1RObz3ZzLsef69oa1-Olyw3tzY2fL0MKP/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1RObz3ZzLsef69oa1-Olyw3tzY2fL0MKP
dress images/HN,12.jpg,https://drive.google.com/file/d/16wakMBkIG1Vpd1cqW0sf9Rz-hTIzCeMq/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=16wakMBkIG1Vpd1cqW0sf9Rz-hTIzCeMq
dress images/HN,11.jpg,https://drive.google.com/file/d/1folX0Y00FbU-Q7ppS1hurmCMr91YGjdZ/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1folX0Y00FbU-Q7ppS1hurmCMr91YGjdZ
dress images/HN,10.jpg,https://drive.google.com/file/d/1E9CzpIBCXfZtwgMHYkH63ZOTUXuSPVk9/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1E9CzpIBCXfZtwgMHYkH63ZOTUXuSPVk9
dress images/HN,09.jpg,https://drive.google.com/file/d/1ZikEcj6aTgSM4C7LIjXIQq_2puCHk7Gx/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1ZikEcj6aTgSM4C7LIjXIQq_2puCHk7Gx
dress images/HN,08.jpg,https://drive.google.com/file/d/1hGP6HOXCwP1z_XiviMIoZGCIQw1j6f6m/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1hGP6HOXCwP1z_XiviMIoZGCIQw1j6f6m
dress images/HN,07.jpg,https://drive.google.com/file/d/1lYnVYyoqb9CGUFyKqPLxeBlAWjdQVlZj/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1lYnVYyoqb9CGUFyKqPLxeBlAWjdQVlZj
dress images/HN,06.jpg,https://drive.google.com/file/d/1BauyGzIXe3_b6Fj1Zso3qdkJXnF-Y0QG/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1BauyGzIXe3_b6Fj1Zso3qdkJXnF-Y0QG
dress images/HN,05.jpg,https://drive.google.com/file/d/1iyvwgTUhX7Rxb_fJ0plUZBz4T64Cw7zE/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1iyvwgTUhX7Rxb_fJ0plUZBz4T64Cw7zE
dress images/HN,04.jpg,https://drive.google.com/file/d/1U-CCT0O_6eTk4PebhxQqzcq8DU5-xfhS/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1U-CCT0O_6eTk4PebhxQqzcq8DU5-xfhS
dress images/HN,03.jpg,https://drive.google.com/file/d/1cG8j74xo7V9LU2J8P3O55hLvwJg2GRqf/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1cG8j74xo7V9LU2J8P3O55hLvwJg2GRqf
dress images/HN,02.jpg,https://drive.google.com/file/d/1iIaIQKXNgQe07KVecsIOK90txoejUqOj/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1iIaIQKXNgQe07KVecsIOK90txoejUqOj
dress images/HN,01.jpg,https://drive.google.com/file/d/1tLFxEWbsqKKDhnvALadI9iEctOqCdLKx/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1tLFxEWbsqKKDhnvALadI9iEctOqCdLKx
dress images/CB,13.jpg,https://drive.google.com/file/d/1ZhQRGQW2PSCxaZ75bMNZzhNrovAei6YX/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1ZhQRGQW2PSCxaZ75bMNZzhNrovAei6YX
dress images/CB,12.jpg,https://drive.google.com/file/d/1XPWnFTc3_53rW7qfAqx0mTBh2xpXKNyf/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1XPWnFTc3_53rW7qfAqx0mTBh2xpXKNyf
dress images/CB,11.jpg,https://drive.google.com/file/d/1iR7RDHs-T6YsrxhkQdpScSgIvTnZoy2W/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1iR7RDHs-T6YsrxhkQdpScSgIvTnZoy2W
dress images/CB,02.jpg,https://drive.google.com/file/d/1LOChToeslaAyQJiNKE9Dj9KCvWs59kHN/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1LOChToeslaAyQJiNKE9Dj9KCvWs59kHN
dress images/CB,10.jpg,https://drive.google.com/file/d/14_9bNrX36eJ7rj25rxePZtaP_8BdUO3g/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=14_9bNrX36eJ7rj25rxePZtaP_8BdUO3g
dress images/CB,09.jpg,https://drive.google.com/file/d/1U6F0Pi05AhfV1lBS29fu25xz2wdWCRxt/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1U6F0Pi05AhfV1lBS29fu25xz2wdWCRxt
dress images/CB,08.jpg,https://drive.google.com/file/d/1ZXEFru6ZIlrdtmre06RCZb0OlD9js46F/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1ZXEFru6ZIlrdtmre06RCZb0OlD9js46F
dress images/CB,07.jpg,https://drive.google.com/file/d/1E4pqrO-vsgJBfReY553RODFubWavPE8p/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1E4pqrO-vsgJBfReY553RODFubWavPE8p
dress images/CB,06.jpg,https://drive.google.com/file/d/1eTAHjesNLkTJz1gqYo2uFqouemYSuEZU/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1eTAHjesNLkTJz1gqYo2uFqouemYSuEZU
dress images/CB,05.jpg,https://drive.google.com/file/d/1uUOm8a2lpBnCSpAsVEv6CyZdKHnkj_cr/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1uUOm8a2lpBnCSpAsVEv6CyZdKHnkj_cr
dress images/CB,04.jpg,https://drive.google.com/file/d/1nxoBSRT1v3vLCFVWwVsTC_sir2ph_DPJ/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1nxoBSRT1v3vLCFVWwVsTC_sir2ph_DPJ
dress images/CB,03.jpg,https://drive.google.com/file/d/1JAomtAxTs3nK8YmLV0CMIrY_sj27w4ce/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1JAomtAxTs3nK8YmLV0CMIrY_sj27w4ce
dress images/CB,01.jpg,https://drive.google.com/file/d/1S_QPAtj27aSVoJMc5OgSBQVgrWZzpK9p/view?usp=drivesdk,https://drive.google.com/uc?export=view&id=1S_QPAtj27aSVoJMc5OgSBQVgrWZzpK9p
